link,name,title,describe,time,comments,imgUrls
https://yuba.douyu.com/p/380973321628482522,香辣年糕,dd～女粉来报道了[鲨鱼财神],dd～女粉来报道了[鲨鱼财神] 第一次见勋哥还是《超越吧英雄》这个节目，本来我是追罗云熙的，结果就被这位清新小帅哥给吸引了。不仅仅是他长得像霍建华，他是真的帅。他当时男刀绝活统治了韩服，开发出了惩戒流打法，为当时的职业比赛创造了新的时代。 在这之后，这位帅哥就给我留下了第一印象，接下来又是他参与到LPL解说RNG的比赛，看到麻辣香锅用的梦魇，他开始了他的经典骚话（合肥推拿港派指压服务服务）。 他年末也才加了海口的LPL全明星，红地毯上的海拔最低以及一手辅助男刀被石头人秀翻让人深刻铭记，为他圈了无数的粉丝，那个时代是他涨粉最快的时候 接下来就是我为他正式办卡的第二年春节，当时疫情在家里无聊就打开了直播，进的第一个直播间就是他的，看到熟悉的面孔，于是那个时候我每天都会蹲在他的直播间里看他的绝活男刀，后来发现他不仅长,08-14,45,['https://img.douyucdn.cn/data/yuba/default/2021/08/09/202108091215224810771791585.jpg?i=360584477798a0430fde056a16be0e7013']
https://yuba.douyu.com/p/366211241628916610,我是举举呀,粉丝群,各位，几级牌子能进教主粉丝群,08-14,1,[]
https://yuba.douyu.com/p/674039331628906672,逢湿,可以来点赞助入个股吗,各位股东感觉怎么样[鲨鱼搬砖][鲨鱼搬砖][鲨鱼搬砖],08-14,17,"['https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141004314684228057830.1440x0.jpg?i=411919fe670f5f87dcddd1f2d5f0015874', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141004315713575915315.1440x0.jpg?i=4115438c1d4a7d2dde2ea51eba12715384', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141004314793911062321.1440x0.jpg?i=4118264e5ed04574825a739d5dc5215654']"
https://yuba.douyu.com/p/614910241628680541,神纤纤陌尘殇,为智勋说几句话,兄弟们，输了大家都挺难受的，最难受的还是智勋，但我还是想为他说几句话。虽然输了，但没有丢掉自信，智勋敢说不觉得他的男刀比对面差；虽然输了，但没有丢掉风度，大大方方地承认自己的不足，向兄弟们道歉；虽然输了，但没有丢掉勇气，换成我已经秒下播了，他却渴望再来一把，再战三百回合。智勋说他愿意用矮五厘米换赢一把，这足以说明他对胜利的渴求。        所以我认为，从智勋身上，我们可以学到如何面对人生的失败。面对失败，首先不丢掉自信，不被一次失败打趴下；面对失败，其次不丢掉风度，冷静分析失败的点，坦然面对，承认自己的不足；面对,08-14,11,[]
https://yuba.douyu.com/p/750711641628915095,浪里白条msg,智勋胆子大呆妹儿放产假~,,08-14,0,[]
https://yuba.douyu.com/p/816857051628913747,魔教丶许刚,兄弟们七夕节快乐,.,08-14,1,['https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141202267571492471897.jpg?i=354040bbd4132de054d146ee0cb2e68633']
https://yuba.douyu.com/p/920473171628913753,wsfwc大叔,经过,猎杀,08-14,0,"['https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141202319425710474072.1440x0.jpg?i=4162419269c5c5988b596794a1cb037503', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141202326625535505395.1440x0.jpg?i=416246953d1882816d3ab1a14d17fc7503', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141202333364384047788.1440x0.jpg?i=41624f5913da2f8bb33070e05e37e77503']"
https://yuba.douyu.com/p/968902061628911913,青藏高原亚拉索丶,！！！,！！！,08-14,0,"['https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141131526433202481931.1440x0.jpg?i=382820a43ba1fb2efbc207843ad5617924', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141131527661871162257.1440x0.jpg?i=382899d30826fcae1bcdf54ae996617924', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141131526225936726085.1440x0.jpg?i=3886ae6ad2bcd47c829b8aec1bb0819204']"
https://yuba.douyu.com/p/203218691628911549,呆导在干嘛,打卡,大家七夕快乐,08-14,0,[]
https://yuba.douyu.com/p/251195461628909323,逢湿,兄弟们这是天堂吗？,都是我的老婆🤤,08-14,1,[]
https://yuba.douyu.com/p/273255891628910890,永远的爱笑,每日一更！,第一百六十八期。,08-14,0,"['https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141114497206820315285.jpg?i=37280ec74f7aa964bd2e9779ab61439403', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141114498031099252698.1440x0.jpg?i=412763f105bc46dedb0d1ad2e7d2316484', 'https://img.douyucdn.cn/data/yuba/default/2021/08/14/202108141114496961584763381.1440x0.jpg?i=41276e7bf564aa40f25d4a1f05bed16484']"
https://yuba.douyu.com/p/143113101628821963,逢湿,才艺青年,没别的我就是单纯的喜欢音乐[弹幕梗上流],08-14,5,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/2021081310324251547388945.1440x0.jpg?i=41416e2d711274713a47824012cbc21204', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131032416402030554482.1440x0.jpg?i=414167fb29cd6e32f875ec47c132121204', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131032416648993167908.1440x0.jpg?i=421206e11ef95e30e7c1aa110b4af14164']"
https://yuba.douyu.com/p/245718211628903318,月下无限仙363,有没有西安的水友。可以深入交流一下,有没有西安的水友。可以深入交流一下,08-14,0,[]
https://yuba.douyu.com/p/746974831628868938,满天繁星不及你fff,标题是在今天进行么,标题是在今天进行么,08-14,2,[]
https://yuba.douyu.com/p/588025891628889036,电竞玩家i,日常打卡,日常打卡 🌦️,08-14,0,[]
https://yuba.douyu.com/p/563426521585571238,请对我说不爱,教主看片中毒了我也是醉了,哎。。。。。。。。。。。。。。。,08-13,2,[]
https://yuba.douyu.com/p/863625401628834642,魔教丶Kevin,拿solo赛说事是吧一群伞兵，uzi拿了solo赛冠军然后呢,教主不就是输了一场solo赛，比赛之前大家伙心里也都有数，节奏狗别tm天天把这件事挂嘴边,08-13,8,[]
https://yuba.douyu.com/p/646159941628852847,山川云雾QAQ,兄弟们的七夕活动，教主的选妃大会[鲨鱼反向烟][鲨鱼反向烟],兄弟们的七夕活动，教主的选妃大会[鲨鱼反向烟][鲨鱼反向烟],08-13,5,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131907267401371262974.1440x0.jpg?i=4240033dcc81748a138bf06036c1110804']
https://yuba.douyu.com/p/450797201628855703,p弧djpkds,。,明显有个人女的声音有问题，还不让说，某些人为啥这么霸道啊。,08-13,5,[]
https://yuba.douyu.com/p/430576181628860412,勋勋的女友,兄弟萌你们看直播闪屏吗？,兄弟萌你们看直播闪屏吗？,08-13,4,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132113318846299076041.gif?i=344645f426a8f8cf1280103c8a39ff3683']
https://yuba.douyu.com/p/452088511628689400,魔教冖逐光,毕竟很长时间不打高端局了,曾经没人气时也是国服韩服双王者的,08-13,7,"['https://img.douyucdn.cn/data/yuba/default/2021/08/11/20210811214320684944402722.1440x0.jpg?i=410242e4464fff5e6c826102e44f515763', 'https://img.douyucdn.cn/data/yuba/default/2021/08/11/202108112143202045567401436.1440x0.jpg?i=410244a5e258db3f0353e725dd805e5753']"
https://yuba.douyu.com/p/169399991628860851,永远的爱笑,有内味了。,兄弟们应该懂吧。,08-13,1,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132120513661019006266.jpg?i=3640216641a2bb8cce63be1d4a59708533', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132120513837259064830.jpg?i=3672e52d3dd98f8a71cba37ce103658533', 'https://img.douyucdn.cn/data/yuba/admin/2019/05/29/201905291340355472717821772.jpg?i=366281c258c7b84a411e0da01f4de38533']"
https://yuba.douyu.com/p/578103831628860505,永远的爱笑,有没有眼神好使的兄弟？,看得清楚她手机里的是什么吗？,08-13,4,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132115025320646616092.1440x0.jpg?i=41076bd4ec551cc181c99c8ab6c4210364', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132115023429752899825.1440x0.jpg?i=41080a9918029256649697a9d59d510364', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132115023701979711471.1440x0.jpg?i=41080b13dffce7ff16f663956979310324']"
https://yuba.douyu.com/p/293851491628840814,赌了个寂寞,我不玩英雄联盟，也不知道啥叫k头。但我看刚子有时候去抓人或团战的时候杀人，好多人说k头。是,我不玩英雄联盟，也不知道啥叫k头。但我看刚子有时候去抓人或团战的时候杀人，好多人说k头。是认真的还是开玩笑的啊,08-13,12,[]
https://yuba.douyu.com/p/683252191628867506,电竞玩家i,日常打卡,日常打卡 [弹幕梗有手就行],08-13,0,[]
https://yuba.douyu.com/p/948525221628865564,瑶瑶切克闹076,DD,有没有扬州的小伙伴，疫情过后去网吧开黑的[弹幕梗giegie],08-13,0,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/20210813223924645118419191.0x1440.jpg?i=3720c41ec61317d01a65f5acf56d412804']
https://yuba.douyu.com/p/468558231628858158,莂説対卜期,鱼吧搞起来,！,08-13,14,['https://img.douyucdn.cn/data/yuba/admin/2019/05/29/201905291340355472717821772.1440x0.jpg?i=41080471748a18a4ffac4d7cbfbf523394']
https://yuba.douyu.com/p/440723311628173099,妮可老师,小魔女😋,小魔女😋,08-13,69,"['https://img.douyucdn.cn/data/yuba/default/2021/08/05/202108052218185579451549234.1440x0.jpg?i=38112203645c43b0bc4005468a65b94913', 'https://img.douyucdn.cn/data/yuba/default/2021/08/05/202108052218188560847604654.jpg?i=3793f9da16fc1c879f13daa636c1564933', 'https://img.douyucdn.cn/data/yuba/default/2021/08/05/202108052218192072112554240.1440x0.jpg?i=3906ff17e0e67dd6617148513fca435103']"
https://yuba.douyu.com/p/549119681628862872,智勋勋勋勋,智勋一周下饭秀第2期：这一波是谁点的，脸都不要了,分享视频,08-13,0,[]
https://yuba.douyu.com/p/429046951628861249,小图图呀ovo,xdm，我手断了，鱼吧搞起来啊,xdm，我手断了，鱼吧搞起来啊,08-13,0,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132127289637444033940.1440x0.jpg?i=3888f8b80730e4fb04a30699f97a919204']
https://yuba.douyu.com/p/867524391628858780,吉光的lsp,吉光梨纱 好主播,吉光梨纱 好主播,08-13,3,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132046199787283715702.1440x0.jpg?i=4240039f7c11fa4e0c0858604fffe10804']
https://yuba.douyu.com/p/130032431628854930,山川云雾QAQ,为什么小姐姐说话声音一大我就觉得勋哥的声音很小呢，兄弟们有没有这个感觉[弹幕梗那咋办嘛][,为什么小姐姐说话声音一大我就觉得勋哥的声音很小呢，兄弟们有没有这个感觉[弹幕梗那咋办嘛][弹幕梗那咋办嘛],08-13,1,[]
https://yuba.douyu.com/p/613861201628860657,青藏高原亚拉索丶,相似度百分之多少你们说,相似度百分之多少你们说,08-13,0,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/20210813211737544130475715.1440x0.jpg?i=3961427a20bbc4733d03c4d92add018474', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132117366005849233908.1440x0.jpg?i=3961f4746aff485e68cd2646bf86118484', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132117369594188573286.1440x0.jpg?i=3961a58b979b83b14808c726ca65318474']"
https://yuba.douyu.com/p/249713001628853355,轱辘嘚,兄弟们，10个小姐姐，我给兄弟们整理出来了,兄弟们，每个小姐姐一张照片，供大家参考咯,08-13,4,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/20210813191523769036225627.jpg?i=3733091415af5edfc06e54c1656fe10804', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131915231807609301976.jpg?i=36455555bdab120d9a5de038d14b488603', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131915231208179849773.1440x0.jpg?i=3810d0807c4634bfab2476211150d10804']"
https://yuba.douyu.com/p/234488351628853934,青藏高原亚拉索丶,！！！,！！！,08-13,1,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131924531360364598651.1440x0.jpg?i=388883de071ab2a0466ab8f99cbc919204', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131924532125710193671.1440x0.jpg?i=3888d05b7c63695fb1e0cca4243a519204', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/20210813192453896452041221.1440x0.jpg?i=388631c97792e6c31a6a1806db33419204']"
https://yuba.douyu.com/p/823055521628855039,溪午不闻钟zrf,兄弟们我画面一直变色，一会蓝一会绿的，是我的手机出问题了吗[弹幕梗那咋办嘛],兄弟们我画面一直变色，一会蓝一会绿的，是我的手机出问题了吗[弹幕梗那咋办嘛],08-13,9,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131943587652640409176.1440x0.jpg?i=42340dd088a6f3139ecf2e4b2e05810804', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131943587469531006075.1440x0.jpg?i=42340a9488a0caeda82797899e6fa10804']"
https://yuba.douyu.com/p/260294181628431817,SouthPark的贱客,。,。,08-13,5,"['https://img.douyucdn.cn/data/yuba/default/2021/08/08/202108082210163111882345282.1440x0.jpg?i=410777c19682925195d62688a8fc615774', 'https://img.douyucdn.cn/data/yuba/default/2021/08/08/202108082210162199189315077.1440x0.jpg?i=410806b53ec98b190bee7d3214e5723374', 'https://img.douyucdn.cn/data/yuba/default/2021/08/08/202108082210163173011838021.1440x0.jpg?i=41080963c61fe18a799ac399c024823374']"
https://yuba.douyu.com/p/409090701628858150,揣摩00308,今晚小姐姐,这谁顶得住  谁有照片,08-13,0,[]
https://yuba.douyu.com/p/569857171628857577,freshman菜鸟,电脑壁纸,想要主播的电脑壁纸，请问怎么可以得到,08-13,0,[]
https://yuba.douyu.com/p/999528441628856216,用户190318386,很难不爱智秀 ！！！！,666,08-13,3,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132003357093669223618.1440x0.jpg?i=42400ae20093a00e295aa2e46363f10804', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108132003356425895334349.1440x0.jpg?i=42400592684d4bae220023e0b11f010804', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/20210813200336659128591664.1440x0.jpg?i=42400944c5e14844df7775723f9cd10804']"
https://yuba.douyu.com/p/232310751626943756,智勋勋勋勋,绵薄之力，共渡难关河南加油！,加油,08-13,571,"['https://img.douyucdn.cn/data/yuba/default/2021/07/22/202107221649145316439865920.1440x0.jpg?i=41080773d3b528bcb4f659eceb06f23404', 'https://img.douyucdn.cn/data/yuba/default/2021/07/22/202107221649152847433338693.1440x0.jpg?i=410808b988ef00e8c9cca9c00a65923384']"
https://yuba.douyu.com/p/950973711628853957,青藏高原亚拉索丶,。。。,。。。,08-13,0,"['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131925575033829625005.1440x0.jpg?i=388693ef6d050523a947f1ec377a019204', 'https://img.douyucdn.cn/data/yuba/admin/2019/05/29/201905291340355472717821772.1440x0.jpg?i=3886efb40fb989ae846b5b5f533e519204', 'https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131925571886342413113.1440x0.jpg?i=38864446bac54ef5381944b58e78119204']"
https://yuba.douyu.com/p/636538791628852835,用户190318386,55,爱了爱了,08-13,0,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131907149955163945446.0x1440.jpg?i=37209f95a3b299e03a159ed755e7b15204']
https://yuba.douyu.com/p/793633311628850612,魔教ljr,今晚选妃,。,08-13,19,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131830061352294713613.1440x0.jpg?i=42340466e0fedd6a3e65bc59da8b410804']
https://yuba.douyu.com/p/427384101628852356,吉光的lsp,良心主播,吉光梨纱,08-13,0,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131859157527500295948.1440x0.jpg?i=42400b01ea9e2ea67ebb5367058de10804']
https://yuba.douyu.com/p/762527001628851711,最可的仔,那个韩服男刀solo赛中单第一,那个韩服男刀solo赛中单第一,08-13,0,[]
https://yuba.douyu.com/p/499657891628850936,魔教ljr,选妃,。。。,08-13,0,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131835358686076817470.1440x0.jpg?i=42340159be75094d9730381baa2d410804']
https://yuba.douyu.com/p/945785161628814876,赌了个寂寞,砖石粉丝在手机端互动哪里开啊，没看到窗口啊,砖石粉丝在手机端互动哪里开啊，没看到窗口啊,08-13,7,[]
https://yuba.douyu.com/p/898450291628836989,呆导在干嘛,打b卡,听说晚上有狠活,08-13,6,[]
https://yuba.douyu.com/p/637510751628836048,吉光的lsp,吉光梨纱 女主播良心,吉光梨纱 女主播良心,08-13,4,[]
https://yuba.douyu.com/p/384463971628832037,用户190318386,勋哥以后单排吧对面直播间粉丝说他带你上分,勋哥以后单排吧对面直播间粉丝说他带你上分,08-13,5,[]
https://yuba.douyu.com/p/534669481628753755,丶人间别久不成悲,有没有懂得兄弟说一下这个上面能直接再插一个硬盘吗,有没有懂得兄弟说一下这个上面能直接再插一个硬盘吗,08-13,1,['https://img.douyucdn.cn/data/yuba/default/2021/08/12/202108121535546942809217473.1440x0.jpg?i=415003af890f49e040e977e446b7720004']
https://yuba.douyu.com/p/412122801628685508,大家好我是秦永强,真的也作为智勋老学生粉了 从他最早冲韩服就开始看了 只能说态度变了吧玩这个游戏不是为了分不,真的也作为智勋老学生粉了 从他最早冲韩服就开始看了 只能说态度变了吧玩这个游戏不是为了分不是为了段位了  最近也很少打高分了就打打一区钻石也不冲峡谷之巅了 以前打韩服也是上了王者就不打了 早一起冲峡谷也是到了大师就不打了   火了之后就开始娱乐了  今天的solo也看了  细节真的是比对面差太多了  希望直播越做越好吧  大家还是希望智勋回归高分段冲击峡谷之巅的加油加油,08-13,7,[]
https://yuba.douyu.com/p/636368981628667561,魔教丶大米饭,没有标题,初次相遇在去年疫情期间，在家太无聊了就看看直播。进入英雄联盟区一眼就看到了这个玩男刀的小帅哥然后就点了关注一直看到现在。当时卡粉丝牌子还犹豫了好久￼。[弹幕梗芜湖起飞]（带张图）,08-13,8,['https://img.douyucdn.cn/data/yuba/default/2021/08/11/20210811153921128130769456.1440x0.jpg?i=41080718f64d91b918a13e0489e7f16204']
https://yuba.douyu.com/p/412794951628830504,魔教安哲熙,就这样吧xdm,七夕，就这？cdm. 中午好,08-13,2,['https://img.douyucdn.cn/data/yuba/default/2021/08/13/202108131255038575694215079.0x1440.jpg?i=37205eac3424f37206e2fbc35f97a15204']
https://yuba.douyu.com/p/806364301628746083,夜临家的梦幻,咱也不知道我为啥会被踢，既没有发广告，也没骂人，也没乱改名字。,咱也不知道我为啥会被踢，既没有发广告，也没骂人，也没乱改名字。,08-13,37,"['https://img.douyucdn.cn/data/yuba/default/2021/08/12/202108121328031803407427176.1440x0.jpg?i=4107448f49ff1f225debceedb48cc62623', 'https://img.douyucdn.cn/data/yuba/default/2021/08/12/202108121328033124096259411.1440x0.jpg?i=410800a0a5119caffcc27b22c486824004']"
